loan_id,loan_payments,has_disponent,mean_balance,min_balance,crime rate growth,has_card,account_frequency_issuance after transaction,account_frequency_monthly issuance,account_frequency_weekly issuance,status
5886,5354,True,62590.42307692308,200.0,0.0012835648783702,False,0.0,1.0,0.0,1
5741,2856,True,44948.62592592592,900.0,0.0001666578951984,False,0.0,0.0,1.0,1
4996,7370,True,62778.09032258067,200.0,-0.0006010084453394,False,1.0,0.0,0.0,1
6015,4588,False,76232.70000000001,700.0,0.0004911454809982,False,0.0,1.0,0.0,1
6309,4589,False,50815.80476190477,400.0,0.0111456629428699,False,0.0,1.0,0.0,1
6073,4605,False,25997.563043478265,500.0,-0.001111116748436,False,0.0,1.0,0.0,1
6006,5996,False,32434.69375,900.0,-0.0011986110939488,False,0.0,1.0,0.0,1
5611,5353,True,40524.46315789474,700.0,-0.0017390227705052,False,0.0,1.0,0.0,1
6944,962,False,33613.105882352946,1000.0,0.0012835648783702,False,0.0,1.0,0.0,1
7101,8771,False,37436.422,600.0,-0.0017390227705052,False,0.0,1.0,0.0,1
6599,6010,True,75686.06568627452,1000.0,0.0016905015394354,False,0.0,1.0,0.0,1
6940,6341,True,41402.135,500.0,0.0111456629428699,False,0.0,1.0,0.0,1
5209,3805,False,37802.23,600.0,0.0012835648783702,False,0.0,1.0,0.0,1
5388,5130,False,32967.71267605635,200.0,0.002416541617134,False,0.0,0.0,1.0,1
6011,3736,False,44093.97115384616,200.0,-6.450447661067678e-05,False,0.0,1.0,0.0,1
5591,3242,False,39426.07,300.0,0.0054949828417531,False,0.0,1.0,0.0,1
7154,6960,False,43196.74411764707,200.0,0.0014964149717909,True,1.0,0.0,0.0,1
7130,5142,False,28359.255384615382,700.0,-0.0017014888027023,True,1.0,0.0,0.0,1
6818,3242,True,44197.50988372093,200.0,-0.0020519896339144,False,0.0,1.0,0.0,1
5625,3703,False,55230.444067796605,800.0,0.0015312595703723,False,0.0,1.0,0.0,-1
6805,938,False,41994.907692307694,800.0,0.0008059231850084,False,0.0,1.0,0.0,1
7233,3217,False,56646.51612903225,1100.0,0.0004151983903077,False,0.0,1.0,0.0,1
7308,5392,False,30869.781308411217,1000.0,-0.0015558111905255,False,0.0,1.0,0.0,1
